catalog_id,recipe_name,style,image_path,total_calories,total_mass,total_fat,total_carb,total_protein
catalog_508,Garlic Parmesan Edamame with Toasted Black,south east asian,data/catalog/images/catalog_508/rgb.png,141.74152354731154,72.7967823780099,13.02560042842357,2.0442868125059834,22.925604775026983
catalog_509,Quick and Easy Salad,south american,data/catalog/images/catalog_509/rgb.png,170.179806375,188.78650651041667,13.831082617620192,4.989808310666668,22.124991462979168
catalog_510,Crock Pot Shrimp Scampi Recipe,chinese,data/catalog/images/catalog_510/rgb.png,473.8242201317325,311.4295554714485,7.918111440387871,20.44354036001555,90.730956451036
catalog_511,Pressure Cooker Corned Beef and Cabbage Recipe,middle eastern,data/catalog/images/catalog_511/rgb.png,151.964111575,294.36179175,13.241473678846155,3.0965928882499996,20.7347995975
catalog_512,Easy Crockpot Shredded Barbecue Chicken recipe,british,data/catalog/images/catalog_512/rgb.png,231.15587436422126,190.85624162781764,5.106586824342214,7.5178082660081875,51.935700857077464
catalog_513,Easy Coconut Rice Made in a Rice Cooker,south east asian,data/catalog/images/catalog_513/rgb.png,235.42203124981475,135.68221537497186,11.374308894202917,12.728540624997787,7.964987499996138
catalog_514,Coconut Milk Tilapia,south american,data/catalog/images/catalog_514/rgb.png,425.53744956136,432.028806378498,31.0995848023077,11.841042663958335,59.11424659
catalog_515,Cherry Chicken,british,data/catalog/images/catalog_515/rgb.png,1086.9670857467756,664.6511867142204,98.81343540856952,21.728647348070936,126.01795612116108
catalog_516,Couscous with Scallions,middle eastern,data/catalog/images/catalog_516/rgb.png,137.12143966666667,101.3046558434811,3.92855637948718,7.810106222222223,9.456451733333333
catalog_517,Broccoli and Sesame Rice,chinese,data/catalog/images/catalog_517/rgb.png,148.92814814814815,64.91308851374572,3.8786609686609683,9.337282716049382,6.938477777777777
catalog_518,Grilled Teriyaki Steak,japanese,data/catalog/images/catalog_518/rgb.png,266.3082248196625,173.28698138892693,23.008722659858147,2.6012314814844477,50.9674165183468
catalog_519,Grilled Chicken and Chopped Veggie Salad with Sesame-Ginger Vinaigrette,asian,data/catalog/images/catalog_519/rgb.png,502.8620306069445,347.10889167982526,62.15109419252138,3.96202909882176,46.49090742833332
catalog_520,JW Fried Chicken,south american,data/catalog/images/catalog_520/rgb.png,1737.1172110684702,650.9307108436565,196.82247001426967,27.85624806053335,123.48933140982
catalog_521,Winnie's Sweet 'N' Sour Fish,chinese,data/catalog/images/catalog_521/rgb.png,613.5159763306473,564.677485331801,8.487667284669193,26.520861551954,116.7256802097131
catalog_522,Tropical Island Fruit Salad,caribbean,data/catalog/images/catalog_522/rgb.png,108.80688095238092,197.01666666666665,0.7641512820512821,9.251909523809521,2.585888095238095
catalog_523,Forbidden Rice And Pineapple Salad Recipe,south east asian,data/catalog/images/catalog_523/rgb.png,41.92240549516909,12.850981280195912,3.0810827108881456,1.8230940901771333,1.2012076811594203
catalog_524,"Eggplant with Bell Pepper, Feta, and Green Olives",greek,data/catalog/images/catalog_524/rgb.png,115.987324674715,206.95153831975,10.88600075875,3.7964852495416674,7.88428228375
catalog_525,Roast Lamb with Figs,middle eastern,data/catalog/images/catalog_525/rgb.png,1103.7288506946554,448.3592013892943,128.6155996794913,9.88118388890694,96.4379733333503
catalog_526,Quinoa With Mushrooms & Arugula recipes,south american,data/catalog/images/catalog_526/rgb.png,259.995345611525,224.83179579114264,23.747271320686924,8.552547188366667,14.26487463472
catalog_527,Eggplant Dip with Rosemary and Roasted Tomatoes – Baba Ghanoush Recipe,middle eastern,data/catalog/images/catalog_527/rgb.png,109.5290799249188,480.138390573671,1.571131039167938,8.508374132777965,8.66347746611384
catalog_528,Chickpea Curry | FastDay Intermittent Fasting,indian,data/catalog/images/catalog_528/rgb.png,238.89890242968875,248.2061934897505,19.206195322836564,9.43254870833344,13.429361162500102
catalog_529,Binghamton Spiedies recipes,middle eastern,data/catalog/images/catalog_529/rgb.png,707.76152665,444.8222266667282,70.80538560000002,8.946866666666667,91.36191345000003
catalog_530,Pan-Fried Salmon in Curry Cream Sauce,nordic,data/catalog/images/catalog_530/rgb.png,443.6695228703551,177.92345911082245,56.68123712582475,0.946571334791915,50.0794360830794
catalog_531,Roasted Sweet Potato & Beet Stacks,south american,data/catalog/images/catalog_531/rgb.png,151.906577625,236.28446133190334,6.536804742307693,8.467974291666666,8.505562225000002
catalog_532,Grape Leaves with Bulgur and Mint,middle eastern,data/catalog/images/catalog_532/rgb.png,62.675060965499995,56.790366475,5.294677127615386,2.529445768625834,2.44029484996
catalog_533,Grilled Salmon with Cilantro-Pecan Pesto,nordic,data/catalog/images/catalog_533/rgb.png,226.9762016079403,61.84826643704437,34.623093787590676,0.640045181557118,10.716607714898627
catalog_534,Montreal-Style Hanger Steak & Sweet Potato Frites recipes,south american,data/catalog/images/catalog_534/rgb.png,507.14555688414623,387.17274999993526,33.469211914009826,16.011648756978666,62.38151332334725
catalog_535,"Salmon With Oranges, Tomatoes, and Olives",nordic,data/catalog/images/catalog_535/rgb.png,285.409457688025,251.44968857910075,30.1249232489177,3.0766344713358325,37.5286642592
catalog_536,Portobello Burgers Recipe,british,data/catalog/images/catalog_536/rgb.png,335.60425000000436,252.625000000019,25.326200000000185,11.0723958333335,29.5060250000012
catalog_537,Grilled Scallops And Mushrooms In Foil Packets,south american,data/catalog/images/catalog_537/rgb.png,393.276698,379.1692775,37.90268433999999,4.214583832833334,63.2565438865
catalog_538,Dinner Tonight: Bubble and Squeak Recipe,british,data/catalog/images/catalog_538/rgb.png,322.78257406343124,305.47562665965626,32.988010374430175,10.259097094449997,10.370357137495002
catalog_539,Classic Reuben Sandwich (Corned Beef on Rye With Sauerkraut and Swiss) Recipe,central europe,data/catalog/images/catalog_539/rgb.png,704.5878276679302,287.87638451612673,87.77424758816755,4.75409831958233,68.06145516576338
catalog_540,Polish Cucumber Salad (Mizeria),eastern europe,data/catalog/images/catalog_540/rgb.png,92.629307125,128.30271270729253,11.643330414102563,1.915887277777778,3.4632398666666675
catalog_541,"Quinoa, lentil & feta salad",greek,data/catalog/images/catalog_541/rgb.png,497.9118134920636,149.35939153439153,3.6014439356939354,29.519308478835974,67.89825251322752
catalog_542,Mandarin Orange Salad,asian,data/catalog/images/catalog_542/rgb.png,556.4149753356285,213.04307092743406,60.08710608933023,15.453091115437333,25.81858522752535
catalog_543,Crockpot Swedish Meatballs Recipe,nordic,data/catalog/images/catalog_543/rgb.png,764.4149232333372,246.23029958334382,100.78985121153859,5.132733016083557,61.357126331000615
catalog_544,Paris mash (creamy mashed potato recipe),caribbean,data/catalog/images/catalog_544/rgb.png,725.1319029795408,352.67426590727,90.7857385519269,15.300551099717712,14.184668378388478
catalog_545,Loaded Mashed Potatoes,british,data/catalog/images/catalog_545/rgb.png,252.00856050200895,175.60080113839942,22.718070940020606,8.055109999014135,13.303171401919643
catalog_546,"Cucumber, Salmon & Cream Cheese Rolls recipes",nordic,data/catalog/images/catalog_546/rgb.png,133.69907874895833,117.62825265625001,15.746120293974357,1.2550550122638893,14.400375862760418
catalog_547,Salmon & Crab Cakes,nordic,data/catalog/images/catalog_547/rgb.png,322.82881591820626,235.7903552603514,24.412704390095975,7.364012465276723,47.11610826968305
catalog_548,Cauliflower Fried Rice Fritters recipes,south east asian,data/catalog/images/catalog_548/rgb.png,175.16332959003427,269.080565618017,14.080035788515755,6.59852168947826,12.483573273805018
catalog_549,Fried Okra,middle eastern,data/catalog/images/catalog_549/rgb.png,528.84123947863,261.97499548309275,56.56878698247267,14.830127781091667,16.38530217033
catalog_550,Chinese Macaroni recipes,chinese,data/catalog/images/catalog_550/rgb.png,652.1925130441863,355.6435977093137,47.834785215382574,19.896141239635572,65.67229200630223
catalog_551,Aunt Peggy and Uncle Bill's Stuffed Cabbage,middle eastern,data/catalog/images/catalog_551/rgb.png,607.67455193125,914.05403546875,44.2368633871875,19.428694491130212,64.46357052265625
catalog_552,Sweet Potato Pancakes (Latkes),kosher,data/catalog/images/catalog_552/rgb.png,529.1027500000002,339.1125,48.56823076923075,17.381741666666667,21.890775000000005
catalog_553,Fodni Bhaat (Indian Fried Rice) Recipe,indian,data/catalog/images/catalog_553/rgb.png,601.110999999893,243.06766205920604,60.67899999999945,18.803608333325403,10.61294999999086
catalog_554,Bengali-Spiced Squash,indian,data/catalog/images/catalog_554/rgb.png,205.904,280.3375,14.262826923076922,10.865470833333335,6.624425
catalog_555,Vegan Spring Soba Noodle Bowl,asian,data/catalog/images/catalog_555/rgb.png,513.727423238007,242.2311205685617,28.269418572025106,24.306358483651994,42.65980356037832
catalog_556,Rainbow Red Cabbage Salad recipes,south east asian,data/catalog/images/catalog_556/rgb.png,186.09462500155593,174.08750000026376,21.65108076944524,4.831500000019084,9.36128000009053
catalog_557,Smoked Sausage with Sauerkraut on the Char,central europe,data/catalog/images/catalog_557/rgb.png,117.805,526.0625,1.4919230769230774,8.759222916666666,9.8745
catalog_558,Salty Dogs Recipe,eastern europe,data/catalog/images/catalog_558/rgb.png,215.68963888888882,81.40347222222222,18.574571581196583,5.874330439814815,17.19048194444445
catalog_559,German Potato Salad recipes,central europe,data/catalog/images/catalog_559/rgb.png,368.35460735836756,305.39206650075187,30.91445826209424,12.706158934061374,18.49511084801143
catalog_560,Tofu Thai Green Curry,south east asian,data/catalog/images/catalog_560/rgb.png,194.50545833339925,30.610416666743276,32.27653942307851,0.794279305560331,1.9554212500050105
catalog_561,Smoky Shrimp and Cheesy Grits,south east asian,data/catalog/images/catalog_561/rgb.png,798.9034905846288,449.99053585401225,88.57788905389825,8.775148853214166,87.36177853670503
catalog_562,Easy Crockpot “Roast” Chicken,nordic,data/catalog/images/catalog_562/rgb.png,260.9642857142857,204.52339792341678,20.18441208791209,5.925890476190475,36.03344285714286
catalog_563,Potato-free Hash Browns recipes,eastern europe,data/catalog/images/catalog_563/rgb.png,301.7835,241.2301471715,35.539653846153854,5.406666666666665,15.08645
catalog_564,Indian Red Lentil Flatbread,indian,data/catalog/images/catalog_564/rgb.png,185.94562499999995,92.8125,1.6493942307692306,10.954754166666667,25.2419875
catalog_565,Baked Halibut Curry with Basmati Rice,indian,data/catalog/images/catalog_565/rgb.png,211.116446359375,203.5800578125,5.578474644471154,8.569071875,35.83115650625
catalog_566,Quinoa Brown Rice Sushi,japanese,data/catalog/images/catalog_566/rgb.png,514.0959574816668,457.19419384166673,30.9359670119765,24.60414802981389,31.2737103787811
catalog_567,Salmon with Curried Yogurt & Cucumber Salad,nordic,data/catalog/images/catalog_567/rgb.png,382.4574155,206.48511562500002,40.44366999038463,1.438041666666667,61.653477175
catalog_568,Oyster Kilpatrick,british,data/catalog/images/catalog_568/rgb.png,76.67802083362379,71.35242251520451,5.529061609736618,1.7439238425928234,11.292700231482788
catalog_569,Paprika Cream Schnitzel With Veal And Bacon Recipe,central europe,data/catalog/images/catalog_569/rgb.png,220.49439999999998,111.36984277113402,29.47657846153846,1.11047,17.881399999999996
catalog_570,Malaysian Chicken Satay,south east asian,data/catalog/images/catalog_570/rgb.png,209.7995,99.97441199398624,22.685089743589753,1.6172555555555554,28.80585333333333
catalog_571,Corned Beef,south american,data/catalog/images/catalog_571/rgb.png,334.34162499999996,167.470625,38.81868076923077,1.7395083333333337,40.843452500000005
catalog_572,Potato Salad with Radishes and Sweet Pickle Relish,south american,data/catalog/images/catalog_572/rgb.png,248.7157343375,220.4016073773076,17.638127769038462,11.305475177083336,7.644126438749997
catalog_573,Potato Salad,central europe,data/catalog/images/catalog_573/rgb.png,320.664491938675,350.26705189999024,16.95029800800846,15.52169979645556,21.959713304106668
catalog_574,Creamy German Coleslaw,central europe,data/catalog/images/catalog_574/rgb.png,179.46533333333332,112.86612308762888,22.990871794871797,3.664495,2.0929733333333336
catalog_575,Spicy Honey Chicken Thighs ~ Sweet Beginnings Blog,south american,data/catalog/images/catalog_575/rgb.png,151.86275,108.45290227920962,6.2655076923076924,3.160772222222223,38.05171666666667
catalog_576,Spiced Crab Slaw,south american,data/catalog/images/catalog_576/rgb.png,381.634562499182,375.081249999852,28.2696730768234,16.19193833331844,21.436024999946152
catalog_577,Spiced Peppers and Eggplant,middle eastern,data/catalog/images/catalog_577/rgb.png,242.58721687944364,490.9409719949765,22.53072143182281,9.406422014788076,9.849692514553212
catalog_578,Chinese Mushroom Rice,chinese,data/catalog/images/catalog_578/rgb.png,31.682583333333337,30.067227164089346,1.028171794871795,1.927761111111111,1.7922000000000005
catalog_579,Spicy Ramen-Stuffed Jalapenos,japanese,data/catalog/images/catalog_579/rgb.png,275.45149048928846,88.38241364582863,35.83524461025684,2.0933684344079064,20.499270115773694
catalog_580,Moroccan-Style Lamb Stew recipes,middle eastern,data/catalog/images/catalog_580/rgb.png,523.86875,705.875,27.81371153846154,22.70026666666667,58.392525
catalog_581,Strawberry Spinach Salad,middle eastern,data/catalog/images/catalog_581/rgb.png,232.9673896,218.14809250000002,28.038798888461525,5.618966168,10.1407344395
catalog_582,Indian Corn and Coconut Salad,south american,data/catalog/images/catalog_582/rgb.png,268.7614791666737,205.05416666669888,15.336475961538577,15.473375000000743,13.142272916666892
catalog_583,Sweet Pea & Pearl Onion Pesto smothered Zucchini Noodles recipes,asian,data/catalog/images/catalog_583/rgb.png,461.0640289023452,556.632219661651,43.81411565949522,14.84717866666679,23.65637710625012
catalog_584,Sweet and Spicy Sweet Potato Steak Fries,south american,data/catalog/images/catalog_584/rgb.png,165.807875,140.5240492857603,7.147389423076925,9.89411875,4.1939375000000005
catalog_585,Baked Sweet Potato With Topping,south american,data/catalog/images/catalog_585/rgb.png,226.2052072929375,166.183644959476,4.799922660490265,16.06660972220153,7.225686666779728
catalog_586,Quinoa Tabbouleh,middle eastern,data/catalog/images/catalog_586/rgb.png,210.20574166666665,88.20166666666664,24.21373517094017,5.437621296296297,6.366440555555556
catalog_587,Salmon with Lentils and Orange-Basil Dressing,nordic,data/catalog/images/catalog_587/rgb.png,460.90581529922525,353.65816830037227,30.785844669785327,13.71582676514,61.3798404710115
catalog_588,Salmon With Cucumber Salad,nordic,data/catalog/images/catalog_588/rgb.png,315.58275925,232.588240625,30.11957960576923,1.154887291666667,59.893210925
catalog_589,Cucumber and Tomato Salad with Feta (NO DRESSING NEEDED!),greek,data/catalog/images/catalog_589/rgb.png,67.27662500000001,125.2875,6.439073076923076,1.616325,6.908649999999999
catalog_590,Feta & peach couscous,greek,data/catalog/images/catalog_590/rgb.png,192.73416666666665,124.08333333333333,13.197115384615385,7.527294444444444,15.01215
catalog_591,"Gnocchi With Summer Squash, Basil, and Feta",greek,data/catalog/images/catalog_591/rgb.png,444.3426214700128,340.11988300545175,34.836840204991375,16.938094513147913,23.58945148776292
catalog_592,Black Eyed Peas And Veggie Soup Recipe,british,data/catalog/images/catalog_592/rgb.png,128.623375,157.74243531185562,11.22353846153846,5.022435416666666,4.8958375
catalog_593,Easy Egg Muffins,british,data/catalog/images/catalog_593/rgb.png,134.8300215625,118.54070685793492,13.088730740384625,0.9567193749999999,22.699011
catalog_594,Grilled Cheesy Potato Pack,south east asian,data/catalog/images/catalog_594/rgb.png,97.61762243020833,116.28948423822654,11.111377846634618,1.6955853771076381,8.200574128958333
catalog_595,Gems Country Gravy Recipe,british,data/catalog/images/catalog_595/rgb.png,245.08800000000002,146.8,19.69081538461539,8.00955,16.98846
catalog_596,Wild Mushroom Stroganoff With Noodles,asian,data/catalog/images/catalog_596/rgb.png,315.812383621875,263.09455421191626,19.428707439278842,13.688951371604167,21.363015629312503
catalog_597,Thai Yum Yum Beef Salad,south east asian,data/catalog/images/catalog_597/rgb.png,123.37131885526632,192.92481134992357,7.553178416405805,2.2503167639003796,26.638875309606824
catalog_598,Summer Bulgur Salad recipes,middle eastern,data/catalog/images/catalog_598/rgb.png,178.23085564028167,280.3294105925659,2.5854734766818974,12.40516715712,15.748992353191996
catalog_599,Thai Chicken Burritto recipes,south east asian,data/catalog/images/catalog_599/rgb.png,727.25475,394.27720629675,53.1578923076923,24.278958333333332,67.60367
catalog_600,Vegetables with Brown Rice,chinese,data/catalog/images/catalog_600/rgb.png,118.166734375,147.171599292875,7.287957211538463,5.57119875,6.78837
catalog_601,Kale Chopped Salad recipes,south american,data/catalog/images/catalog_601/rgb.png,449.67775160288136,282.72373065310103,57.9634587292102,6.38905533790417,27.044682893680005
catalog_602,Honey Mustard Grilled Salmon Or Tuna Steaks,nordic,data/catalog/images/catalog_602/rgb.png,306.1235,255.0125,12.83268846153846,0.39151458333333344,105.726915
catalog_603,Creamy Tuna Noodle Casserole,asian,data/catalog/images/catalog_603/rgb.png,240.66656435028665,200.37893666672718,4.554886361502872,12.47368683533334,33.614459434389566
catalog_604,Grilled Octopus Salad,caribbean,data/catalog/images/catalog_604/rgb.png,252.94066666666666,258.28333333333336,14.155471794871795,2.1569661111111116,68.11240333333335
catalog_605,Jazzie Ragu Brunch Tostada #Ragu,south american,data/catalog/images/catalog_605/rgb.png,393.22336111111116,218.20700477233666,21.089334188034183,15.759418518518515,42.865066666666685
catalog_606,Sausage and Egg Casserole,british,data/catalog/images/catalog_606/rgb.png,313.38385256000004,148.734237,33.717701193846146,3.958566134700001,34.264394995999986
catalog_607,Cornish Rarebit,british,data/catalog/images/catalog_607/rgb.png,241.09947912943926,85.02738605683552,13.550959134615388,9.809615110005886,20.740204451722875
catalog_608,Chicken Kiev-Cheap and Tasty,central europe,data/catalog/images/catalog_608/rgb.png,1221.43,711.0,70.11353846153847,13.350699999999998,306.494
catalog_609,Rolfs Original Swiss Cheese Fondue,nordic,data/catalog/images/catalog_609/rgb.png,384.5389146158719,154.78646526697287,30.03372565300989,7.591165551972171,38.208448567827915
catalog_610,"Short ribs, Korean style (Kalbi)",chinese,data/catalog/images/catalog_610/rgb.png,1274.794716899853,415.5651358747058,164.68186710471156,10.881616919243822,85.35485512104708
catalog_611,Moroccan spiced chicken,middle eastern,data/catalog/images/catalog_611/rgb.png,1208.1315128149986,473.64405924832175,145.85311676927714,4.4876916666666675,156.89690221729276
catalog_612,Cold Noodles with Salsa Verde and White Beans,asian,data/catalog/images/catalog_612/rgb.png,298.8478483800406,99.59505042224157,24.800547662323943,10.854580655807142,13.696402767255714
catalog_613,Cinnamon Sugar Snap Peas,nordic,data/catalog/images/catalog_613/rgb.png,74.069829986525,118.39339059584495,3.8405120437638467,3.4535881071166665,6.47538838972
catalog_614,"Steamed Salmon and Zucchini, Tomato and Basil",nordic,data/catalog/images/catalog_614/rgb.png,268.30033795558484,153.25087027814013,28.104861462393483,0.38415194444526785,47.070707851121455
catalog_615,Summer Couscous Salad recipes,middle eastern,data/catalog/images/catalog_615/rgb.png,257.89507291667064,194.15065104166789,17.716095612980876,10.058677907986398,17.53728593750026
catalog_616,Asian Tofu Tacos,asian,data/catalog/images/catalog_616/rgb.png,242.97950916666665,175.54641666666666,19.9190662051282,7.754838941666667,26.392314016666663
catalog_617,Asian Chicken Salad,asian,data/catalog/images/catalog_617/rgb.png,485.022983971369,292.4719894207555,44.8003267339738,8.331638001440302,70.54568196813973
catalog_618,Indian Style Saffron Rice,indian,data/catalog/images/catalog_618/rgb.png,223.0804535083955,131.82718304207435,12.739592367495554,11.373055471938912,8.24875023097406
catalog_619,"Sweet Potato, Kale & Split Pea Soup",british,data/catalog/images/catalog_619/rgb.png,267.65173926928,604.0098643174538,4.31974184949231,16.326082430596667,28.53425390126
catalog_620,Cabbage Roll Bowls,british,data/catalog/images/catalog_620/rgb.png,423.00854135,494.048813002151,27.6953304296875,16.25858223221354,36.30719365515625
catalog_621,Chimichurri Sirloin,south american,data/catalog/images/catalog_621/rgb.png,1335.025291646,537.3367373740945,159.88985791184615,2.7082383333333326,178.04483036219997
catalog_622,Green salad with avocado,south american,data/catalog/images/catalog_622/rgb.png,193.43583333333333,113.43836805566667,29.178538461538466,2.3507972222222233,3.6158916666666667
catalog_623,Roasted Cornish Hens recipes,indian,data/catalog/images/catalog_623/rgb.png,283.417573510424,113.640944791699,36.60013110288475,1.8188767291674282,22.433066516666912
catalog_624,Olivye (Russian Potato Salad) Оливье recipes,eastern europe,data/catalog/images/catalog_624/rgb.png,1311.5200819374813,713.9155732613913,162.50016310554597,21.295148963362916,57.2560155072975
catalog_625,"Roasted Asparagus With Smoky Lemon Yogurt, Chopped Eggs And Toasted Almonds",british,data/catalog/images/catalog_625/rgb.png,153.42577411171894,153.370516313409,17.856421444389564,2.49682003554074,14.098977297591112
catalog_626,Oniony Brothy Beans,south east asian,data/catalog/images/catalog_626/rgb.png,220.27881897118667,426.98983672934514,8.8347638862,10.89254241332833,18.276179683756666
catalog_627,Broccoli Quinoa Slaw,central europe,data/catalog/images/catalog_627/rgb.png,232.1779539704862,184.12658559027784,5.995911160283118,13.556234382233795,20.98336967934028
catalog_628,Salmon Caesar Salad,nordic,data/catalog/images/catalog_628/rgb.png,672.335105825,557.4223771875,74.24318597596155,7.408675774104165,78.62925645375
catalog_629,Donal Skehan's Sticky Roasted Carrots and,chinese,data/catalog/images/catalog_629/rgb.png,252.87366666684818,225.8019109736425,14.130569230769233,12.716871666683064,16.65141583333369
catalog_630,Candied Turnip Salad,south american,data/catalog/images/catalog_630/rgb.png,263.02,156.8125,32.97407692307692,5.0566875,10.9105125
catalog_631,Moroccan carrot salad recipe,middle eastern,data/catalog/images/catalog_631/rgb.png,88.30510070312478,120.38719926131033,10.768292925480763,2.3429108333333137,2.0930008749999813
catalog_632,Cauliflower No-Mash Potatoes recipes,british,data/catalog/images/catalog_632/rgb.png,99.7610486111111,172.62569444444443,7.389562606837605,3.9463796296296274,9.609766666666662
catalog_633,Lime Curry Chicken,indian,data/catalog/images/catalog_633/rgb.png,324.681055125,207.38802305555555,32.40041638162395,3.7900777777777774,47.311530687777775
catalog_634,"Watermelon, Strawberry and Tomatillo Salad recipes",south american,data/catalog/images/catalog_634/rgb.png,135.97157590433335,213.72914049666667,11.402845897703845,5.8788721945425,3.902910721428335
catalog_635,Sesame Crusted Scallops With Teriyaki Glaze recipes,japanese,data/catalog/images/catalog_635/rgb.png,117.7134858504459,77.77811514143643,11.602163306302527,1.479233812511469,14.386233998604222
catalog_636,Sesame and Ginger Beef Sandwiches,chinese,data/catalog/images/catalog_636/rgb.png,681.0683515895835,286.63591885416673,52.82803434429488,23.570318608611117,43.011061817125
catalog_637,Best Pork Chops Marinade Ever,british,data/catalog/images/catalog_637/rgb.png,294.93687500374824,130.42187500035848,43.501365385343675,3.0516406249624226,5.580112499999725
catalog_638,Butternut Squash and Veggie Bake with Tort,british,data/catalog/images/catalog_638/rgb.png,222.66170704886983,191.09232194477167,12.96357230419535,10.234850047069445,17.380106211595834
catalog_639,Black Bean Casserole,south american,data/catalog/images/catalog_639/rgb.png,573.3166027464285,282.91292321428574,45.058784362582415,16.40802439309523,57.21357540171429
catalog_640,Cheeseburger Empanadas,south american,data/catalog/images/catalog_640/rgb.png,234.56916666666666,97.875,24.086730769230766,3.948927777777778,23.867900000000002
catalog_641,20-Minute Crispy Pierogies with Broccoli and Sausage,central europe,data/catalog/images/catalog_641/rgb.png,322.09240765332726,343.684177396047,26.863141639681125,8.717510918702638,36.33338892899055
catalog_642,Basil Grilled Chicken Recipe,south american,data/catalog/images/catalog_642/rgb.png,509.90660156815727,189.26099482322385,64.3807058303065,0.34548441623447973,63.41873450521088
catalog_643,5-Ingredient Easy Meatloaf,central europe,data/catalog/images/catalog_643/rgb.png,214.946361575,108.34357750000001,19.065262209615387,2.1607475520833326,37.28463932
catalog_644,Paleohacks recipes,british,data/catalog/images/catalog_644/rgb.png,912.271024,458.1472,88.68380800000001,20.32446666666667,75.0272
catalog_645,Savory Lokshen Kugel (Noodle Pudding),british,data/catalog/images/catalog_645/rgb.png,484.9434001,197.93610098611074,39.24133292846154,15.990807075416663,33.705341635
catalog_646,Buttermilk Mashed Potatoes,middle eastern,data/catalog/images/catalog_646/rgb.png,271.4606431487,216.882882380405,24.549052567582567,9.715238677822226,9.510870669626664
catalog_647,"Chicken, Shrimp, and Pepper Skewers",chinese,data/catalog/images/catalog_647/rgb.png,162.2108015203311,177.38874048824638,11.65766687591706,1.699101038174815,37.77433520577601
catalog_648,Mango chutney baked feta with lentils,greek,data/catalog/images/catalog_648/rgb.png,214.6267516237275,111.0271927233239,12.431170753954659,8.190006404052298,24.374056315623676
catalog_649,Mini Potato Leek Frittata,british,data/catalog/images/catalog_649/rgb.png,87.19560986498959,112.226156779519,5.940728108721154,2.1817270375583333,13.0130747166875
catalog_650,Marinated Cauliflower Salad,british,data/catalog/images/catalog_650/rgb.png,162.496490375,115.97796676615248,23.96844115,2.1061305,3.0852856333333323
catalog_651,Hungarian Salad,central europe,data/catalog/images/catalog_651/rgb.png,189.79489162500002,117.34880781250003,22.982386616346158,3.8535730182291674,5.5761156003125
catalog_652,6 Scarily Good Halloween Food Ideas,british,data/catalog/images/catalog_652/rgb.png,155.50888888869716,70.9444444440894,15.329316239309955,2.2731111111008615,19.04473333331785
catalog_653,Sicilian Summer Vegetable Medley - Caponatina pressure cooker recipes,eastern europe,data/catalog/images/catalog_653/rgb.png,338.20385259363525,521.600680517526,28.200986422115225,13.933935958323183,14.613090199997448
catalog_654,Grilled Eggplant with Pomegranate and Feta,greek,data/catalog/images/catalog_654/rgb.png,95.2192529791666,211.5102307743428,6.141766063461538,4.9522834166666625,4.668128216666663
catalog_655,Warm Ham and Potato Salad,nordic,data/catalog/images/catalog_655/rgb.png,482.208328875116,265.05712250004626,53.62229849307925,8.072666762468188,38.54767035025962
catalog_656,Easy Creamy Potato Salad with Yogurt,nordic,data/catalog/images/catalog_656/rgb.png,209.834532433313,218.44745666664016,10.098121869743553,10.723605163331792,14.125736978665586
catalog_657,Moroccan Spaghetti (Very Low Fat and Healthy),middle eastern,data/catalog/images/catalog_657/rgb.png,612.067979643866,415.76264786479624,11.452654929112892,38.895987165551524,57.70559788119712
catalog_658,Famous Queso Dip: Green Goodness,caribbean,data/catalog/images/catalog_658/rgb.png,236.8770610125,99.76095015625,29.23773024771635,1.2364603080572918,26.82364126421875
catalog_659,Chef Kiran's Okra Stir Fry,chinese,data/catalog/images/catalog_659/rgb.png,132.42637052500004,215.52309250000002,11.32164442423077,5.348369297083335,6.4855163705
catalog_660,Grilled Salmon with Black Bean Salsa,nordic,data/catalog/images/catalog_660/rgb.png,988.944081776031,556.1113078124735,90.43418057844544,7.526434032290833,174.124292888853
catalog_661,Ginger-Soy Tilapia,japanese,data/catalog/images/catalog_661/rgb.png,181.75599447522188,177.64120681906252,7.740531551040675,0.5532565714,65.49513719274
catalog_662,Chinese Boiled Peanuts Recipe,south east asian,data/catalog/images/catalog_662/rgb.png,276.63852379,56.02423700000001,34.45370939076924,3.9104282190000013,24.548546292
catalog_663,Chicken Teriyaki Meatballs With Edamame,japanese,data/catalog/images/catalog_663/rgb.png,635.5650625656813,376.72331006936776,32.665771246260675,23.943088339465692,78.70316190416648
catalog_664,Pork Schnitzels,central europe,data/catalog/images/catalog_664/rgb.png,350.0414466666667,127.91457064840061,38.87939170940171,2.627892592592593,43.76603555555557
catalog_665,Broccoli Pasta With Salmon,nordic,data/catalog/images/catalog_665/rgb.png,283.39400000015735,161.63003472259115,5.2177923077052,16.21940000000412,29.05945000001623
catalog_666,"Michael Schlow's Buttered ""Noodles""",asian,data/catalog/images/catalog_666/rgb.png,660.767954425,151.092233125,41.6434559276923,28.341562141875,36.6209087375
catalog_667,"Beer-Braised Cabbage, Apples, and Sausage",central europe,data/catalog/images/catalog_667/rgb.png,593.6295790590875,493.7876169156945,63.8010369339427,8.972463378426852,50.9619716256589
catalog_668,Warm White Bean And Spinach Salad,middle eastern,data/catalog/images/catalog_668/rgb.png,560.95867095625,571.423569375,21.18723372394231,27.5824626894375,60.29332816825
