catalog_id,recipe_name,style,meal_type,dish_type,image_path,total_calories,total_mass,total_fat,total_carb,total_protein
catalog_513,Easy Coconut Rice Made in a Rice Cooker,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_513/rgb.png,235.42203124981475,135.68221537497186,7.393300781231898,38.18562187499337,3.982493749998069
catalog_514,Coconut Milk Tilapia,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_514/rgb.png,425.53744956136,432.028806378498,20.2147301215,35.523127991875,29.557123295
catalog_515,Cherry Chicken,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_515/rgb.png,1086.9670857467756,664.6511867142204,64.2287330155702,65.1859420442128,63.008978060580525
catalog_516,Couscous with Scallions,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_516/rgb.png,137.12143966666667,101.3046558434811,2.5535616466666666,23.430318666666665,4.7282258666666666
catalog_517,Broccoli and Sesame Rice,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_517/rgb.png,148.92814814814815,64.91308851374572,2.52112962962963,28.01184814814815,3.4692388888888885
catalog_518,Grilled Teriyaki Steak,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_518/rgb.png,266.3082248196625,173.28698138892693,14.955669728907797,7.803694444453347,25.4837082591734
catalog_519,Grilled Chicken and Chopped Veggie Salad with Sesame-Ginger Vinaigrette,asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_519/rgb.png,502.8620306069445,347.10889167982526,40.3982112251389,11.88608729646528,23.24545371416667
catalog_520,JW Fried Chicken,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_520/rgb.png,1737.1172110684702,650.9307108436565,127.93460550927527,83.5687441816,61.74466570491
catalog_521,Winnie's Sweet 'N' Sour Fish,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_521/rgb.png,613.5159763306473,564.677485331801,5.516983735034975,79.56258465586197,58.36284010485655
catalog_522,Tropical Island Fruit Salad,caribbean,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_522/rgb.png,108.80688095238092,197.01666666666665,0.49669833333333335,27.75572857142857,1.292944047619048
catalog_523,Forbidden Rice And Pineapple Salad Recipe,south east asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_523/rgb.png,41.92240549516909,12.850981280195912,2.0027037620772945,5.4692822705314,0.6006038405797102
catalog_524,"Eggplant with Bell Pepper, Feta, and Green Olives",greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_524/rgb.png,115.987324674715,206.95153831975,7.0759004931875,11.389455748625,3.942141141875
catalog_525,Roast Lamb with Figs,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_525/rgb.png,1103.7288506946554,448.3592013892943,83.60013979166935,29.643551666720825,48.21898666667515
catalog_526,Quinoa With Mushrooms & Arugula recipes,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_526/rgb.png,259.995345611525,224.83179579114264,15.4357263584465,25.6576415651,7.13243731736
catalog_527,Eggplant Dip with Rosemary and Roasted Tomatoes – Baba Ghanoush Recipe,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_527/rgb.png,109.5290799249188,480.138390573671,1.02123517545916,25.5251223983339,4.33173873305692
catalog_528,Chickpea Curry | FastDay Intermittent Fasting,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_528/rgb.png,238.89890242968875,248.2061934897505,12.484026959843765,28.297646125000323,6.71468058125005
catalog_529,Binghamton Spiedies recipes,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_529/rgb.png,707.76152665,444.8222266667282,46.02350064,26.8406,45.680956725
catalog_530,Pan-Fried Salmon in Curry Cream Sauce,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_530/rgb.png,443.6695228703551,177.92345911082245,36.84280413178608,2.8397140043757445,25.039718041539704
catalog_531,Roasted Sweet Potato & Beet Stacks,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_531/rgb.png,151.906577625,236.28446133190334,4.2489230825,25.403922875,4.2527811125
catalog_532,Grape Leaves with Bulgur and Mint,middle eastern,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_532/rgb.png,62.675060965499995,56.790366475,3.44154013295,7.588337305877502,1.2201474249800004
catalog_533,Grilled Salmon with Cilantro-Pecan Pesto,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_533/rgb.png,226.9762016079403,61.84826643704437,22.505010961933944,1.9201355446713546,5.358303857449315
catalog_534,Montreal-Style Hanger Steak & Sweet Potato Frites recipes,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_534/rgb.png,507.14555688414623,387.17274999993526,21.754987744106394,48.034946270936,31.190756661673625
catalog_535,"Salmon With Oranges, Tomatoes, and Olives",nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_535/rgb.png,285.409457688025,251.44968857910075,19.5812001117965,9.229903414007497,18.7643321296
catalog_536,Portobello Burgers Recipe,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_536/rgb.png,335.60425000000436,252.625000000019,16.46203000000012,33.217187500000506,14.7530125000006
catalog_537,Grilled Scallops And Mushrooms In Foil Packets,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_537/rgb.png,393.276698,379.1692775,24.636744820999994,12.6437514985,31.62827194325
catalog_538,Dinner Tonight: Bubble and Squeak Recipe,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_538/rgb.png,322.78257406343124,305.47562665965626,21.44220674337962,30.77729128335,5.1851785687475
catalog_539,Classic Reuben Sandwich (Corned Beef on Rye With Sauerkraut and Swiss) Recipe,central europe,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_539/rgb.png,704.5878276679302,287.87638451612673,57.05326093230892,14.262294958746992,34.030727582881674
catalog_540,Polish Cucumber Salad (Mizeria),eastern europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_540/rgb.png,92.629307125,128.30271270729253,7.568164769166665,5.747661833333335,1.7316199333333335
catalog_541,"Quinoa, lentil & feta salad",greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_541/rgb.png,497.9118134920636,149.35939153439153,2.3409385582010582,88.55792543650793,33.94912625661376
catalog_542,Mandarin Orange Salad,asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_542/rgb.png,556.4149753356285,213.04307092743406,39.05661895806465,46.359273346312,12.909292613762677
catalog_543,Crockpot Swedish Meatballs Recipe,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_543/rgb.png,764.4149232333372,246.23029958334382,65.51340328750008,15.39819904825067,30.678563165500318
catalog_544,Paris mash (creamy mashed potato recipe),caribbean,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_544/rgb.png,725.1319029795408,352.67426590727,59.0107300587525,45.90165329915315,7.09233418919424
catalog_545,Loaded Mashed Potatoes,british,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_545/rgb.png,252.00856050200895,175.60080113839942,14.766746111013392,24.165329997042416,6.651585700959821
catalog_546,"Cucumber, Salmon & Cream Cheese Rolls recipes",nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_546/rgb.png,133.69907874895833,117.62825265625001,10.234978191083334,3.7651650367916667,7.200187931380209
catalog_547,Salmon & Crab Cakes,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_547/rgb.png,322.82881591820626,235.7903552603514,15.868257853562383,22.092037395830165,23.558054134841534
catalog_548,Cauliflower Fried Rice Fritters recipes,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_548/rgb.png,175.16332959003427,269.080565618017,9.15202326253524,19.79556506843478,6.24178663690251
catalog_549,Fried Okra,middle eastern,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_549/rgb.png,528.84123947863,261.97499548309275,36.76971153860725,44.490383343275,8.192651085165
catalog_550,Chinese Macaroni recipes,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_550/rgb.png,652.1925130441863,355.6435977093137,31.092610389998676,59.688423718906726,32.8361460031511
catalog_551,Aunt Peggy and Uncle Bill's Stuffed Cabbage,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_551/rgb.png,607.67455193125,914.05403546875,28.753961201671874,58.286083473390626,32.23178526132813
catalog_552,Sweet Potato Pancakes (Latkes),kosher,"[""lunch/dinner"",""breakfast""]",['main course'],data/catalog/images/catalog_552/rgb.png,529.1027500000002,339.1125,31.56935,52.145225,10.9453875
catalog_553,Fodni Bhaat (Indian Fried Rice) Recipe,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_553/rgb.png,601.110999999893,243.06766205920604,39.44134999999964,56.4108249999762,5.30647499999543
catalog_554,Bengali-Spiced Squash,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_554/rgb.png,205.904,280.3375,9.2708375,32.5964125,3.3122125
catalog_555,Vegan Spring Soba Noodle Bowl,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_555/rgb.png,513.727423238007,242.2311205685617,18.37512207181632,72.919075450956,21.32990178018916
catalog_556,Rainbow Red Cabbage Salad recipes,south east asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_556/rgb.png,186.09462500155593,174.08750000026376,14.073202500139402,14.494500000057254,4.680640000045264
catalog_557,Smoked Sausage with Sauerkraut on the Char,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_557/rgb.png,117.805,526.0625,0.96975,26.27766875,4.93725
catalog_558,Salty Dogs Recipe,eastern europe,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_558/rgb.png,215.68963888888882,81.40347222222222,12.073471527777777,17.62299131944445,8.595240972222221
catalog_559,German Potato Salad recipes,central europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_559/rgb.png,368.35460735836756,305.39206650075187,20.09439787036126,38.118476802184134,9.247555424005713
catalog_560,Tofu Thai Green Curry,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_560/rgb.png,194.50545833339925,30.610416666743276,20.979750625001035,2.382837916680993,0.9777106250025055
catalog_561,Smoky Shrimp and Cheesy Grits,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_561/rgb.png,798.9034905846288,449.99053585401225,57.575627885033875,26.3254465596425,43.6808892683525
catalog_562,Easy Crockpot “Roast” Chicken,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_562/rgb.png,260.9642857142857,204.52339792341678,13.119867857142856,17.77767142857143,18.01672142857143
catalog_563,Potato-free Hash Browns recipes,eastern europe,"[""breakfast""]",['starter'],data/catalog/images/catalog_563/rgb.png,301.7835,241.2301471715,23.100775,16.22,7.543225
catalog_564,Indian Red Lentil Flatbread,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_564/rgb.png,185.94562499999995,92.8125,1.07210625,32.8642625,12.620993749999997
catalog_565,Baked Halibut Curry with Basmati Rice,indian,"[""lunch/dinner""]","['starter', 'main course']",data/catalog/images/catalog_565/rgb.png,211.116446359375,203.5800578125,3.62600851890625,25.707215625,17.915578253125
catalog_566,Quinoa Brown Rice Sushi,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_566/rgb.png,514.0959574816668,457.19419384166673,20.10837855778472,73.81244408944167,15.636855189390552
catalog_567,Salmon with Curried Yogurt & Cucumber Salad,nordic,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_567/rgb.png,382.4574155,206.48511562500002,26.28838549375,4.314125,30.8267385875
catalog_568,Oyster Kilpatrick,british,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_568/rgb.png,76.67802083362379,71.35242251520451,3.5938900463288017,5.23177152777847,5.6463501157413925
catalog_569,Paprika Cream Schnitzel With Veal And Bacon Recipe,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_569/rgb.png,220.49439999999998,111.36984277113402,19.159776000000004,3.3314100000000004,8.9407
catalog_570,Malaysian Chicken Satay,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_570/rgb.png,209.7995,99.97441199398624,14.745308333333332,4.851766666666667,14.402926666666668
catalog_571,Corned Beef,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_571/rgb.png,334.34162499999996,167.470625,25.2321425,5.2185250000000005,20.42172625
catalog_572,Potato Salad with Radishes and Sweet Pickle Relish,south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_572/rgb.png,248.7157343375,220.4016073773076,11.464783049875,33.91642553125,3.8220632193749986
catalog_573,Potato Salad,central europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_573/rgb.png,320.664491938675,350.26705189999024,11.0176937052055,46.56509938936667,10.979856652053336
catalog_574,Creamy German Coleslaw,central europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_574/rgb.png,179.46533333333332,112.86612308762888,14.944066666666666,10.993485000000002,1.0464866666666666
catalog_575,Spicy Honey Chicken Thighs ~ Sweet Beginnings Blog,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_575/rgb.png,151.86275,108.45290227920962,4.072579999999999,9.482316666666668,19.025858333333336
catalog_576,Spiced Crab Slaw,south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_576/rgb.png,381.634562499182,375.081249999852,18.375287499935208,48.57581499995533,10.718012499973074
catalog_577,Spiced Peppers and Eggplant,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_577/rgb.png,242.58721687944364,490.9409719949765,14.644968930684826,28.219266044364225,4.924846257276608
catalog_578,Chinese Mushroom Rice,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_578/rgb.png,31.682583333333337,30.067227164089346,0.6683116666666667,5.783283333333333,0.8961000000000005
catalog_579,Spicy Ramen-Stuffed Jalapenos,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_579/rgb.png,275.45149048928846,88.38241364582863,23.29290899666694,6.280105303223719,10.24963505788685
catalog_580,Moroccan-Style Lamb Stew recipes,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_580/rgb.png,523.86875,705.875,18.0789125,68.1008,29.196262500000007
catalog_581,Strawberry Spinach Salad,middle eastern,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_581/rgb.png,232.9673896,218.14809250000002,18.2252192775,16.856898504,5.07036721975
catalog_582,Indian Corn and Coconut Salad,south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_582/rgb.png,268.7614791666737,205.05416666669888,9.968709375000074,46.42012500000222,6.571136458333448
catalog_583,Sweet Pea & Pearl Onion Pesto smothered Zucchini Noodles recipes,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_583/rgb.png,461.0640289023452,556.632219661651,28.479175178671895,44.54153600000037,11.82818855312506
catalog_584,Sweet and Spicy Sweet Potato Steak Fries,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_584/rgb.png,165.807875,140.5240492857603,4.6458031250000005,29.68235625,2.0969687500000007
catalog_585,Baked Sweet Potato With Topping,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_585/rgb.png,226.2052072929375,166.183644959476,3.119949729318672,48.19982916660461,3.612843333389864
catalog_586,Quinoa Tabbouleh,middle eastern,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_586/rgb.png,210.20574166666665,88.20166666666664,15.73892786111111,16.312863888888888,3.183220277777778
catalog_587,Salmon with Lentils and Orange-Basil Dressing,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_587/rgb.png,460.90581529922525,353.65816830037227,20.01079903536046,41.14748029542,30.68992023550575
catalog_588,Salmon With Cucumber Salad,nordic,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_588/rgb.png,315.58275925,232.588240625,19.57772674375,3.4646618750000004,29.946605462500006
catalog_589,Cucumber and Tomato Salad with Feta (NO DRESSING NEEDED!),greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_589/rgb.png,67.27662500000001,125.2875,4.1853975,4.848975,3.454325
catalog_590,Feta & peach couscous,greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_590/rgb.png,192.73416666666665,124.08333333333333,8.578125,22.581883333333334,7.506075
catalog_591,"Gnocchi With Summer Squash, Basil, and Feta",greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_591/rgb.png,444.3426214700128,340.11988300545175,22.6439461332444,50.81428353944375,11.79472574388146
catalog_592,Black Eyed Peas And Veggie Soup Recipe,british,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_592/rgb.png,128.623375,157.74243531185562,7.2953,15.06730625,2.44791875
catalog_593,Easy Egg Muffins,british,"[""breakfast""]",['main course'],data/catalog/images/catalog_593/rgb.png,134.8300215625,118.54070685793492,8.507674981250002,2.870158125,11.3495055
catalog_594,Grilled Cheesy Potato Pack,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_594/rgb.png,97.61762243020833,116.28948423822654,7.2223956003125,5.086756131322916,4.100287064479167
catalog_595,Gems Country Gravy Recipe,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_595/rgb.png,245.08800000000002,146.8,12.79903,24.02865,8.49423
catalog_596,Wild Mushroom Stroganoff With Noodles,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_596/rgb.png,315.812383621875,263.09455421191626,12.628659835531247,41.0668541148125,10.681507814656252
catalog_597,Thai Yum Yum Beef Salad,south east asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_597/rgb.png,123.37131885526632,192.92481134992357,4.909565970663772,6.75095029170114,13.319437654803407
catalog_598,Summer Bulgur Salad recipes,middle eastern,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_598/rgb.png,178.23085564028167,280.3294105925659,1.6805577598432333,37.21550147136,7.874496176595997
catalog_599,Thai Chicken Burritto recipes,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_599/rgb.png,727.25475,394.27720629675,34.55263,72.836875,33.801835
catalog_600,Vegetables with Brown Rice,chinese,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_600/rgb.png,118.166734375,147.171599292875,4.7371721875,16.71359625,3.394185
catalog_601,Kale Chopped Salad recipes,south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_601/rgb.png,449.67775160288136,282.72373065310103,37.67624817398663,19.167166013712507,13.52234144684
catalog_602,Honey Mustard Grilled Salmon Or Tuna Steaks,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_602/rgb.png,306.1235,255.0125,8.3412475,1.17454375,52.8634575
catalog_603,Creamy Tuna Noodle Casserole,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_603/rgb.png,240.66656435028665,200.37893666672718,2.9606761349768664,37.42106050600002,16.807229717194783
catalog_604,Grilled Octopus Salad,caribbean,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_604/rgb.png,252.94066666666666,258.28333333333336,9.201056666666666,6.470898333333335,34.05620166666667
catalog_605,Jazzie Ragu Brunch Tostada #Ragu,south american,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_605/rgb.png,393.22336111111116,218.20700477233666,13.70806722222222,47.278255555555546,21.432533333333335
catalog_606,Sausage and Egg Casserole,british,"[""breakfast""]",['main course'],data/catalog/images/catalog_606/rgb.png,313.38385256000004,148.734237,21.916505776,11.8756984041,17.132197498
catalog_607,Cornish Rarebit,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_607/rgb.png,241.09947912943926,85.02738605683552,8.808123437499999,29.428845330017662,10.37010222586144
catalog_608,Chicken Kiev-Cheap and Tasty,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_608/rgb.png,1221.43,711.0,45.5738,40.0521,153.247
catalog_609,Rolfs Original Swiss Cheese Fondue,nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_609/rgb.png,384.5389146158719,154.78646526697287,19.521921674456426,22.773496655916514,19.10422428391396
catalog_610,"Short ribs, Korean style (Kalbi)",chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_610/rgb.png,1274.794716899853,415.5651358747058,107.04321361806251,32.64485075773146,42.67742756052354
catalog_611,Moroccan spiced chicken,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_611/rgb.png,1208.1315128149986,473.64405924832175,94.80452590003013,13.463075000000002,78.44845110864638
catalog_612,Cold Noodles with Salsa Verde and White Beans,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_612/rgb.png,298.8478483800406,99.59505042224157,16.120355980510563,32.56374196742143,6.848201383627857
catalog_613,Cinnamon Sugar Snap Peas,nordic,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_613/rgb.png,74.069829986525,118.39339059584495,2.4963328284465,10.36076432135,3.2376941948600004
catalog_614,"Steamed Salmon and Zucchini, Tomato and Basil",nordic,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_614/rgb.png,268.30033795558484,153.25087027814013,18.268159950555766,1.1524558333358035,23.53535392556073
catalog_615,Summer Couscous Salad recipes,middle eastern,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_615/rgb.png,257.89507291667064,194.15065104166789,11.515462148437571,30.176033723959186,8.768642968750129
catalog_616,Asian Tofu Tacos,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_616/rgb.png,242.97950916666665,175.54641666666666,12.947393033333334,23.264516825,13.196157008333335
catalog_617,Asian Chicken Salad,asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_617/rgb.png,485.022983971369,292.4719894207555,29.12021237708295,24.994914004320908,35.27284098406985
catalog_618,Indian Style Saffron Rice,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_618/rgb.png,223.0804535083955,131.82718304207435,8.280735038872107,34.119166415816736,4.12437511548703
catalog_619,"Sweet Potato, Kale & Split Pea Soup",british,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_619/rgb.png,267.65173926928,604.0098643174538,2.80783220217,48.97824729179,14.267126950630002
catalog_620,Cabbage Roll Bowls,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_620/rgb.png,423.00854135,494.048813002151,18.001964779296877,48.775746696640624,18.15359682757813
catalog_621,Chimichurri Sirloin,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_621/rgb.png,1335.025291646,537.3367373740945,103.9284076427,8.124715,89.02241518109997
catalog_622,Green salad with avocado,south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_622/rgb.png,193.43583333333333,113.43836805566667,18.96605,7.052391666666666,1.8079458333333334
catalog_623,Roasted Cornish Hens recipes,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_623/rgb.png,283.417573510424,113.640944791699,23.790085216875088,5.456630187502285,11.216533258333454
catalog_624,Olivye (Russian Potato Salad) Оливье recipes,eastern europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_624/rgb.png,1311.5200819374813,713.9155732613913,105.62510601860488,63.88544689008875,28.62800775364875
catalog_625,"Roasted Asparagus With Smoky Lemon Yogurt, Chopped Eggs And Toasted Almonds",british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_625/rgb.png,153.42577411171894,153.370516313409,11.606673938853222,7.490460106622224,7.049488648795556
catalog_626,Oniony Brothy Beans,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_626/rgb.png,220.27881897118667,426.98983672934514,5.742596526029998,32.677627239985,9.138089841878333
catalog_627,Broccoli Quinoa Slaw,central europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_627/rgb.png,232.1779539704862,184.12658559027784,3.897342254184027,40.66870314670138,10.491684839670137
catalog_628,Salmon Caesar Salad,nordic,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_628/rgb.png,672.335105825,557.4223771875,48.258070884375,22.2260273223125,39.314628226875
catalog_629,Donal Skehan's Sticky Roasted Carrots and,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_629/rgb.png,252.87366666684818,225.8019109736425,9.18487,38.1506150000492,8.325707916666845
catalog_630,Candied Turnip Salad,south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_630/rgb.png,263.02,156.8125,21.43315,15.1700625,5.45525625
catalog_631,Moroccan carrot salad recipe,middle eastern,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_631/rgb.png,88.30510070312478,120.38719926131033,6.999390401562495,7.0287324999999425,1.0465004374999907
catalog_632,Cauliflower No-Mash Potatoes recipes,british,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_632/rgb.png,99.7610486111111,172.62569444444443,4.803215694444445,11.839138888888884,4.804883333333333
catalog_633,Lime Curry Chicken,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_633/rgb.png,324.681055125,207.38802305555555,21.06027064805556,11.370233333333333,23.655765343888895
catalog_634,"Watermelon, Strawberry and Tomatillo Salad recipes",south american,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_634/rgb.png,135.97157590433335,213.72914049666667,7.4118498335075,17.6366165836275,1.951455360714167
catalog_635,Sesame Crusted Scallops With Teriyaki Glaze recipes,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_635/rgb.png,117.7134858504459,77.77811514143643,7.541406149096643,4.4377014375344075,7.19311699930211
catalog_636,Sesame and Ginger Beef Sandwiches,chinese,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_636/rgb.png,681.0683515895835,286.63591885416673,34.338222323791676,70.71095582583335,21.5055309085625
catalog_637,Best Pork Chops Marinade Ever,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_637/rgb.png,294.93687500374824,130.42187500035848,28.2758875004734,9.154921874887268,2.7900562499998625
catalog_638,Butternut Squash and Veggie Bake with Tort,british,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_638/rgb.png,222.66170704886983,191.09232194477167,8.426321997726978,30.704550141208333,8.690053105797915
catalog_639,Black Bean Casserole,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_639/rgb.png,573.3166027464285,282.91292321428574,29.288209835678572,49.2240731792857,28.606787700857144
catalog_640,Cheeseburger Empanadas,south american,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_640/rgb.png,234.56916666666666,97.875,15.656374999999999,11.846783333333333,11.933950000000001
catalog_641,20-Minute Crispy Pierogies with Broccoli and Sausage,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_641/rgb.png,322.09240765332726,343.684177396047,17.461042065792732,26.1525327561079,18.166694464495272
catalog_642,Basil Grilled Chicken Recipe,south american,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_642/rgb.png,509.90660156815727,189.26099482322385,41.847458789699225,1.0364532487034395,31.709367252605425
catalog_643,5-Ingredient Easy Meatloaf,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_643/rgb.png,214.946361575,108.34357750000001,12.392420436250001,6.48224265625,18.64231966
catalog_644,Paleohacks recipes,british,"[""breakfast""]",['main course'],data/catalog/images/catalog_644/rgb.png,912.271024,458.1472,57.6444752,60.97340000000001,37.5136
catalog_645,Savory Lokshen Kugel (Noodle Pudding),british,"[""lunch/dinner""]","['main course', 'desserts']",data/catalog/images/catalog_645/rgb.png,484.9434001,197.93610098611074,25.5068664035,47.97242122625,16.8526708175
catalog_646,Buttermilk Mashed Potatoes,middle eastern,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_646/rgb.png,271.4606431487,216.882882380405,15.956884168928662,29.145716033466666,4.755435334813334
